h5_num	sample	tx	weeks	celltype	subtype	n_cells	total_umis	prnp_umis	malat1_umis	rnaseh1_umis	subtype_fct	txc	prnp_rpm	total_umis_pseudocount	fit_resid	color	x	y	point_estimate	model
14	pbs0_03wk_cb_21	pbs0	3	other	fibroblast	20	149137	18	19443	1	fibroblast	_ctl	120.69439508639707	149137	-0.11082822886374662	#A9A9A9	13	2	0.8950924867782962	3-aso6
14	pbs0_03wk_cb_21	pbs0	3	other	pericyte	16	63679	5	10080	1	pericyte	_ctl	78.51882096138445	63679	0.2343218954738681	#A9A9A9	14	1	1.2640513191247567	3-aso6
15	pbs0_03wk_cb_61	pbs0	3	glia	astrocyte	163	1351480	411	181613	13	astrocyte	_ctl	304.1110486281706	1351480	-0.02057351502126089	#A9A9A9	8	7	0.9796366758161996	3-aso6
15	pbs0_03wk_cb_61	pbs0	3	glia	Bergmann glia	158	1448192	290	248297	20	Bergmann glia	_ctl	200.24969064875376	1448192	0.018162382399407775	#A9A9A9	7	8	1.0183283215610976	3-aso6
15	pbs0_03wk_cb_61	pbs0	3	glia	microglia	15	70002	4	4846	2	microglia	_ctl	57.14122453644182	70002	0.15156827137955062	#A9A9A9	11	4	1.1636577436173252	3-aso6
15	pbs0_03wk_cb_61	pbs0	3	glia	oligodendrocyte	158	1303003	349	160729	16	oligodendrocyte	_ctl	267.84282154377235	1303003	0.07566553136959256	#A9A9A9	9	6	1.0786017553674916	3-aso6
15	pbs0_03wk_cb_61	pbs0	3	glia	OPC	11	96326	12	10285	1	OPC	_ctl	124.57695741544339	96326	0.03823685179706074	#A9A9A9	10	5	1.0389772873757428	3-aso6
15	pbs0_03wk_cb_61	pbs0	3	neuron	Golgi	23	557990	17	77203	4	Golgi	_ctl	30.466495815337193	557990	-0.5021749105788715	#A9A9A9	4	11	0.6052129432415867	3-aso6
15	pbs0_03wk_cb_61	pbs0	3	neuron	granule	2652	14541075	2232	1110265	143	granule	_ctl	153.49621675151252	14541075	-0.036337185260953905	#A9A9A9	1	14	0.964315085824734	3-aso6
15	pbs0_03wk_cb_61	pbs0	3	neuron	MLI	214	2936674	391	296234	35	MLI	_ctl	133.14382188829947	2936674	-0.023340544931120765	#A9A9A9	3	12	0.9769297386486021	3-aso6
15	pbs0_03wk_cb_61	pbs0	3	neuron	PLI	18	265507	36	24382	1	PLI	_ctl	135.5896454707409	265507	0.04441238832148949	#A9A9A9	5	10	1.0454133822769844	3-aso6
15	pbs0_03wk_cb_61	pbs0	3	neuron	Purkinje	22	1328809	79	466891	12	Purkinje	_ctl	59.45173459842611	1328809	0.09490444226950023	#A9A9A9	2	13	1.0995537792420695	3-aso6
