h5_num	sample	tx	weeks	celltype	subtype	n_cells	total_umis	prnp_umis	malat1_umis	rnaseh1_umis	subtype_fct	txc	prnp_rpm	total_umis_pseudocount	fit_resid	color	x	y	point_estimate	model
14	aso1_12wk_ss_b4	aso1	12	other	fibroblast	119	530058	88	66250	6	fibroblast	aso1	166.0195676699531	530058	0.14831896242475298	#0909FF	9	1	1.093179505816568	12-aso1
14	aso1_12wk_ss_b4	aso1	12	other	pericyte	39	80674	10	6572	1	pericyte	aso1	123.95567345117387	80674	-0.028675036303537314	#0909FF	8	2	1.0017416572884934	12-aso1
20	pbs0_12wk_ss_a3	pbs0	12	glia	astrocyte	281	1367598	873	252051	19	astrocyte	_ctl	638.3454787152365	1367598	0.013200625806048694	#A9A9A9	3	7	1.013288138717977	12-aso1
20	pbs0_12wk_ss_a3	pbs0	12	glia	microglia	82	321452	29	39463	6	microglia	_ctl	90.21564650398815	321452	-0.16665896586549217	#A9A9A9	6	4	0.8464882435031745	12-aso1
20	pbs0_12wk_ss_a3	pbs0	12	glia	oligodendrocyte	69	188711	60	28271	8	oligodendrocyte	_ctl	317.94648960579934	188711	-0.11306140358703515	#A9A9A9	4	6	0.893095819145455	12-aso1
20	pbs0_12wk_ss_a3	pbs0	12	glia	OPC	52	250778	55	26465	2	OPC	_ctl	219.31748398982367	250778	0.10128383841544104	#A9A9A9	5	5	1.1065906901398495	12-aso1
20	pbs0_12wk_ss_a3	pbs0	12	neuron	excitatory	5393	65787575	10064	10000487	933	excitatory	_ctl	152.97721492242266	65787575	-0.10128388879666016	#A9A9A9	1	9	0.9036764528467193	12-aso1
20	pbs0_12wk_ss_a3	pbs0	12	neuron	inhibitory	681	7505367	835	881390	89	inhibitory	_ctl	111.25372017117884	7505367	-0.07564575466603478	#A9A9A9	2	8	0.9271445850358367	12-aso1
20	pbs0_12wk_ss_a3	pbs0	12	other	endothelial stalk	60	210458	51	21111	3	endothelial stalk	_ctl	242.3286356422659	210458	0.20451153287118026	#A9A9A9	7	3	1.2269256057391231	12-aso1
20	pbs0_12wk_ss_a3	pbs0	12	other	fibroblast	35	159705	30	19232	3	fibroblast	_ctl	187.84634169249554	159705	0.22456931785200454	#A9A9A9	9	1	1.2517834792826616	12-aso1
